image,timestamp,experiment,training,dev,dev_resampled,YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,setpoint O2 (fraction),ROI definitions,setpoint ID,scum tank
2019-10-07--16-39-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:39:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.686667,139.42856,758.986667,24.1,,0.041321,0.068547,0.159986,0.164356,0.120447,0.169968,0.028691,0.127124,0.41115,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-39-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:39:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.6,139.274846,758.9,24.1,,0.041337,0.068523,0.159914,0.164299,0.120499,0.170006,0.028695,0.127051,0.411158,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-40-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:40:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.6,139.277293,758.913333,24.1,,0.04133,0.068541,0.159967,0.164319,0.120487,0.170046,0.02867,0.127084,0.411098,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-40-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:40:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.6,139.277293,758.913333,24.1,,0.041356,0.068551,0.159882,0.16431,0.120484,0.170008,0.028671,0.127056,0.411149,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-41-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:41:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.513333,139.152942,758.986667,24.1,,0.041366,0.068553,0.159965,0.164323,0.120511,0.170048,0.028692,0.127125,0.411135,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-41-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:41:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.513333,139.139502,758.913333,24.1,,0.041433,0.068574,0.159962,0.16434,0.120503,0.169989,0.028688,0.127126,0.411171,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-42-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:42:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.134188,759.0,24.1,,0.04143,0.068584,0.159948,0.164339,0.120491,0.170039,0.02868,0.127066,0.411195,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-42-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:42:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.134188,759.0,24.1,,0.04144,0.068596,0.159946,0.164351,0.120459,0.170033,0.028684,0.127092,0.411192,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-43-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:43:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.115856,758.9,24.1,,0.04145,0.068601,0.159885,0.164303,0.12046,0.169982,0.028655,0.12709,0.411123,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-43-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:43:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.115856,758.9,24.1,,0.041491,0.068633,0.160032,0.164294,0.120452,0.170065,0.028694,0.12702,0.411055,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-44-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:44:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.115856,758.9,24.1,,0.041517,0.068614,0.159931,0.164287,0.12047,0.169972,0.02868,0.127019,0.411193,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-44-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:44:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.129299,758.973333,24.1,,0.041516,0.068616,0.15991,0.164276,0.120443,0.17,0.028668,0.126985,0.411088,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-45-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:45:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.131743,758.986667,24.1,,0.04154,0.068626,0.159933,0.16428,0.12048,0.169971,0.028687,0.127115,0.411065,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-45-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:45:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.097525,758.8,24.1,,0.041548,0.068668,0.159976,0.16433,0.120512,0.17005,0.02868,0.127104,0.411178,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-46-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:46:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.1183,758.913333,24.1,,0.041569,0.068639,0.159986,0.164356,0.120497,0.17007,0.028685,0.127134,0.411161,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-46-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:46:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.115856,758.9,24.1,,0.041601,0.068712,0.160069,0.164327,0.120474,0.170055,0.028654,0.127122,0.411097,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-47-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:47:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.5,139.134188,759.0,24.1,,0.041646,0.06878,0.160176,0.164354,0.120497,0.17001,0.028694,0.127144,0.411251,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-47-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:47:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.486667,139.076329,758.8,24.1,,0.041641,0.068699,0.159981,0.164234,0.120487,0.17006,0.028638,0.127135,0.411051,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-48-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:48:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.4,138.959308,758.913333,24.1,,0.041679,0.068733,0.160032,0.164314,0.120491,0.170051,0.028685,0.127143,0.411186,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-48-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:48:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.4,138.959308,758.913333,24.1,,0.041698,0.068747,0.16006,0.164289,0.120477,0.170032,0.028698,0.127133,0.411174,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-49-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:49:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.4,138.954425,758.886667,24.1,,0.041699,0.068762,0.160039,0.164313,0.120478,0.170094,0.028678,0.127101,0.411155,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-49-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:49:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.386667,138.917361,758.8,24.1,,0.041709,0.068734,0.159993,0.164336,0.120461,0.170071,0.02868,0.127128,0.411158,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-50-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:50:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.3,138.782026,758.813333,24.1,,0.041755,0.06875,0.160024,0.164332,0.120458,0.170043,0.028678,0.127135,0.411165,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-50-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:50:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.3,138.782026,758.813333,24.1,,0.041731,0.068762,0.160014,0.164329,0.120521,0.170004,0.028683,0.12706,0.411194,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-51-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:51:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.286667,138.758392,758.8,24.1,,0.041754,0.068792,0.160033,0.164299,0.12049,0.170021,0.028661,0.127162,0.411282,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-51-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:51:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.186667,138.581158,758.7,24.1,,0.041781,0.068788,0.16001,0.164322,0.120493,0.170045,0.028656,0.127081,0.411178,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-52-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:52:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.1,138.445836,758.713333,24.1,,0.041825,0.068804,0.160004,0.16432,0.12049,0.170083,0.028653,0.127092,0.411157,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-52-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:52:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.086667,138.456269,758.886667,24.1,,0.041845,0.068777,0.160045,0.164269,0.120495,0.170038,0.028681,0.127144,0.411164,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-53-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:53:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.086667,138.440455,758.8,24.1,,0.041829,0.068809,0.159986,0.164287,0.120479,0.170051,0.028665,0.127128,0.411165,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-53-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:53:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.0,138.302682,758.8,24.1,,0.041889,0.06883,0.160085,0.164345,0.120493,0.170034,0.028699,0.127085,0.411172,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-54-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:54:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,87.0,138.300252,758.786667,24.1,,0.041906,0.068897,0.160253,0.164314,0.120503,0.170014,0.028644,0.127103,0.411165,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-54-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:54:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.986667,138.281486,758.8,24.1,,0.041917,0.06886,0.160097,0.164314,0.120468,0.170048,0.028677,0.127132,0.411196,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-55-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:55:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.9,138.146141,758.813333,24.1,,0.041926,0.068853,0.160061,0.164308,0.120505,0.170035,0.028657,0.127128,0.411137,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-55-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:55:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.9,138.143713,758.8,24.1,,0.041939,0.06887,0.160094,0.164336,0.120508,0.170093,0.028655,0.127145,0.411183,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-56-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:56:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.9,138.141286,758.786667,24.1,,0.041971,0.068879,0.160124,0.164311,0.120509,0.170064,0.028666,0.127109,0.411211,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-56-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:56:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.8,137.968985,758.713333,24.1,,0.041984,0.068881,0.160012,0.164326,0.12049,0.169978,0.028663,0.127105,0.411115,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-57-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:57:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.786667,137.947789,758.713333,24.1,,0.042,0.068885,0.160054,0.164278,0.120457,0.170082,0.028685,0.127044,0.411103,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-57-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:57:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.7,137.810034,758.713333,24.1,,0.04204,0.068876,0.160022,0.16427,0.120467,0.169978,0.028681,0.127048,0.411018,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-58-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:58:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.7,137.810034,758.713333,24.1,,0.042059,0.068928,0.160048,0.164275,0.120446,0.169988,0.028662,0.127054,0.411067,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-58-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:58:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.686667,137.802161,758.786667,24.1,,0.042077,0.068929,0.160017,0.164275,0.120467,0.17,0.028673,0.1271,0.411092,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-59-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:59:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.686667,137.80458,758.8,24.1,,0.042094,0.068946,0.160053,0.164286,0.120452,0.170005,0.028692,0.127014,0.41119,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--16-59-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 16:59:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.6,137.666808,758.8,24.1,,0.042112,0.068933,0.160048,0.164239,0.120455,0.169967,0.028674,0.127061,0.411082,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-00-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:00:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.6,137.666808,758.8,24.1,,0.042134,0.068965,0.160119,0.164257,0.120443,0.170005,0.028683,0.127059,0.411059,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-00-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:00:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.586667,137.643196,758.786667,24.1,,0.042142,0.068978,0.160103,0.164211,0.120444,0.170008,0.028655,0.127036,0.411071,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-01-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:01:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.5,137.507839,758.8,24.1,,0.042165,0.068994,0.160047,0.164295,0.120426,0.169999,0.028672,0.127066,0.411066,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-01-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:01:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.5,137.507839,758.8,24.1,,0.042209,0.069008,0.160061,0.164237,0.120438,0.169996,0.028673,0.127038,0.411174,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-02-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:02:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.5,137.507839,758.8,24.1,,0.042239,0.068998,0.1601,0.164238,0.120476,0.169986,0.028667,0.127082,0.411127,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-02-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:02:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.486667,137.470938,758.713333,24.1,,0.042236,0.069069,0.16022,0.16424,0.120461,0.17,0.028668,0.127008,0.411184,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-03-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:03:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.4,137.351284,758.813333,24.1,,0.042284,0.069061,0.160219,0.164284,0.120445,0.170017,0.028685,0.127037,0.41117,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-03-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:03:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.4,137.34887,758.8,24.1,,0.042301,0.069052,0.160107,0.16428,0.120434,0.170017,0.028696,0.12702,0.411146,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-04-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:04:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.4,137.34887,758.8,24.1,,0.042301,0.069043,0.160077,0.16424,0.12041,0.169982,0.028678,0.127011,0.411174,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-04-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:04:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.3,137.189902,758.8,24.1,,0.042306,0.069084,0.160067,0.164234,0.120439,0.170031,0.028675,0.127052,0.411114,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-05-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:05:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.3,137.189902,758.8,24.1,,0.042354,0.069119,0.160166,0.164304,0.120441,0.170062,0.028678,0.127076,0.411117,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-05-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:05:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.2,137.030933,758.8,24.1,,0.042399,0.069096,0.160103,0.164196,0.120437,0.169917,0.028659,0.127055,0.411099,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-06-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:06:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.2,137.030933,758.8,24.1,,0.042402,0.069104,0.160096,0.164272,0.120459,0.16999,0.028674,0.127091,0.41111,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
2019-10-07--17-06-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-07 17:06:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,86.1,136.871965,758.8,24.1,,0.042437,0.06916,0.160184,0.164241,0.120434,0.169994,0.02867,0.127041,0.41103,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",129,True
