timestamp,image,experiment,training,training_resampled,test,YSI DO (mg/L),YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,water bath external temperature (C),water bath internal temperature (C),PicoLog temperature (C),PicoLog pressure (mmHg),setpoint O2 (fraction),setpoint O2 (mmHg)
2019-07-28 09:13:25,2019-07-28--09-13-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.8,103.373211,761.1,30.2,30.0,0.15232,0.38232,0.881098,0.417405,0.487313,0.93337,0.120548,0.522849,0.936569,24.042,30.002,30.089752,773.62262,0.127182,98.390604
2019-07-28 09:13:34,2019-07-28--09-13-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.8,103.373211,761.1,30.2,30.0,0.151706,0.381004,0.878756,0.415499,0.48535,0.932547,0.120054,0.520978,0.936568,24.033333,30.001667,30.08782,773.595411,0.127182,98.387144
2019-07-28 09:13:43,2019-07-28--09-13-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.8,103.359629,761.0,30.2,30.0,0.128291,0.323994,0.77921,0.350282,0.411576,0.844416,0.101659,0.440972,0.935029,24.046667,30.0,30.08512,773.565268,0.127182,98.38331
2019-07-28 09:13:52,2019-07-28--09-13-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.75,103.279876,761.0,30.2,30.0,0.128305,0.323936,0.779488,0.35056,0.411552,0.844976,0.101694,0.440595,0.935057,24.045,30.0,30.08308,773.575872,0.127182,98.384659
2019-07-28 09:14:01,2019-07-28--09-13-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.205548,761.04,30.2,30.0,0.128266,0.323767,0.779595,0.350484,0.411454,0.845064,0.101625,0.440366,0.935063,24.036,29.996,30.082001,773.595248,0.127182,98.387123
2019-07-28 09:14:10,2019-07-28--09-14-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.213684,761.1,30.2,30.0,0.128373,0.324026,0.780279,0.350782,0.411757,0.845779,0.101683,0.440563,0.935096,24.04,30.0,30.08216,773.614651,0.127182,98.389591
2019-07-28 09:14:19,2019-07-28--09-14-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.213684,761.1,30.2,30.0,0.12844,0.324076,0.780635,0.351128,0.411908,0.846179,0.101758,0.440882,0.935139,24.03,30.0,30.0844,773.691377,0.127182,98.399349
2019-07-28 09:14:28,2019-07-28--09-14-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.72,103.232024,761.0,30.2,30.0,0.12838,0.323965,0.780486,0.350906,0.411751,0.846026,0.101662,0.440534,0.935095,24.032,30.0,30.085191,773.768429,0.127182,98.409149
2019-07-28 09:14:37,2019-07-28--09-14-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.876,64.7,103.20826,761.06,30.2,30.0,0.128292,0.323657,0.780009,0.350676,0.41133,0.845545,0.101601,0.440177,0.935082,24.046,30.0,30.086056,773.697302,0.127182,98.400103
2019-07-28 09:14:46,2019-07-28--09-14-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.20826,761.06,30.2,30.0,0.128306,0.323684,0.780071,0.350611,0.411355,0.845488,0.101598,0.440089,0.93506,24.04,30.0,30.086776,773.674272,0.127182,98.397174
2019-07-28 09:14:55,2019-07-28--09-14-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.213684,761.1,30.2,30.0,0.12828,0.323772,0.78024,0.350794,0.411448,0.845683,0.101625,0.440202,0.935067,24.03,30.0,30.08678,773.691357,0.127182,98.399346
2019-07-28 09:15:04,2019-07-28--09-14-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.87,64.7,103.200123,761.0,30.2,30.0,0.151974,0.381113,0.880466,0.416883,0.486247,0.933231,0.120157,0.521183,0.936568,24.04,29.99,30.08668,773.764412,0.127182,98.408638
2019-07-28 09:15:13,2019-07-28--09-15-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.205548,761.04,30.2,30.0,0.1533,0.38461,0.884259,0.420088,0.490324,0.934212,0.121177,0.525667,0.93657,24.04,30.0,30.086248,773.843856,0.127182,98.418742
2019-07-28 09:15:22,2019-07-28--09-15-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.875,64.7,103.213684,761.1,30.2,30.0,0.152481,0.382829,0.88131,0.417651,0.487819,0.933394,0.120662,0.523583,0.936569,24.035,30.0,30.08436,773.90939,0.127182,98.427076
2019-07-28 09:15:31,2019-07-28--09-15-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.213684,761.1,30.2,30.0,0.128151,0.323798,0.779003,0.350215,0.41141,0.844216,0.101616,0.44066,0.934989,24.04,30.0,30.082984,773.964882,0.127182,98.434134
2019-07-28 09:15:40,2019-07-28--09-15-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.88,64.7,103.200123,761.0,30.2,30.0,0.128176,0.323681,0.779206,0.350247,0.411219,0.844549,0.101579,0.440226,0.93501,24.03,30.0,30.08348,773.905201,0.125034,96.764291
2019-07-28 09:15:49,2019-07-28--09-15-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.87,64.7,103.200123,761.0,30.2,30.0,0.128209,0.323739,0.779557,0.350422,0.411314,0.845054,0.101588,0.440238,0.93504,24.03,30.0,30.0828,773.827214,0.116442,90.10588
2019-07-28 09:15:58,2019-07-28--09-15-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.872,64.7,103.200123,761.0,30.2,30.0,0.128193,0.323626,0.779662,0.350483,0.411215,0.845112,0.101594,0.440177,0.935083,24.038,30.0,30.083632,773.728803,0.116442,90.094421
2019-07-28 09:16:07,2019-07-28--09-16-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.87,64.7,103.200123,761.0,30.2,30.0,0.128332,0.32388,0.780282,0.350808,0.411604,0.845802,0.101666,0.440526,0.935126,24.04,30.0,30.08624,773.692754,0.116442,90.090223
2019-07-28 09:16:16,2019-07-28--09-16-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.87,64.66,103.141737,761.04,30.2,30.0,0.128383,0.32391,0.780508,0.350908,0.411796,0.846008,0.101684,0.440436,0.935124,24.036,30.004,30.087952,773.705209,0.116442,90.091674
2019-07-28 09:16:25,2019-07-28--09-16-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.87,64.6,103.043326,761.02,30.2,30.0,0.128328,0.323895,0.780462,0.350849,0.411662,0.846071,0.101681,0.440466,0.935116,24.032,30.0,30.08584,773.711669,0.116442,90.092426
2019-07-28 09:16:34,2019-07-28--09-16-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.86,64.6,103.054158,761.1,30.2,30.0,0.128412,0.323937,0.780608,0.350929,0.411715,0.846238,0.101694,0.440457,0.935117,24.04,30.0,30.08572,773.697861,0.116442,90.090818
2019-07-28 09:16:43,2019-07-28--09-16-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.86,64.52,102.926537,761.1,30.2,30.0,0.128385,0.323915,0.780555,0.350895,0.411683,0.846077,0.101667,0.440423,0.935131,24.03,30.0,30.087632,773.705526,0.116442,90.09171
2019-07-28 09:16:52,2019-07-28--09-16-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.86,64.5,102.894631,761.1,30.2,30.0,0.151889,0.380978,0.880247,0.416623,0.485802,0.933063,0.120159,0.520701,0.936569,24.04,30.0,30.088425,773.759942,0.116442,90.098047
2019-07-28 09:17:01,2019-07-28--09-16-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.856,64.46,102.830821,761.1,30.2,30.0,0.15185,0.381058,0.879306,0.415854,0.485612,0.932807,0.120089,0.521024,0.936568,24.04,30.0,30.084272,773.765308,0.116442,90.098672
2019-07-28 09:36:04,2019-07-28--09-35-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.56,60.5,96.500888,761.0,30.2,30.0,0.130774,0.324998,0.780066,0.350114,0.4111,0.84499,0.101581,0.440173,0.935053,24.09,30.0,30.08816,773.665718,0.116442,90.087075
2019-07-28 09:36:13,2019-07-28--09-36-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.55,60.5,96.513569,761.1,30.2,30.0,0.130697,0.324878,0.780028,0.35002,0.410938,0.844978,0.101544,0.439948,0.935082,24.08,30.0,30.087608,773.681613,0.116442,90.088926
2019-07-28 09:36:22,2019-07-28--09-36-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.55,60.44,96.417853,761.1,30.2,30.0,0.13069,0.324736,0.779919,0.350096,0.411003,0.844929,0.101538,0.439901,0.935074,24.072,30.004,30.087992,773.706927,0.116442,90.091874
2019-07-28 09:38:19,2019-07-28--09-38-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.54,60.3,96.194516,761.1,30.2,30.0,0.130818,0.325025,0.780317,0.350241,0.411182,0.845258,0.101556,0.440035,0.935073,24.06,30.0,30.08984,773.386594,0.116442,90.054574
2019-07-28 09:38:28,2019-07-28--09-38-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.54,60.3,96.194516,761.1,30.2,30.0,0.146486,0.362426,0.848992,0.393338,0.45951,0.915357,0.113624,0.493679,0.936537,24.06,30.0,30.0874,773.344996,0.116442,90.04973
2019-07-28 09:38:37,2019-07-28--09-38-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.54,60.3,96.194516,761.1,30.2,30.0,0.155033,0.383177,0.880357,0.416127,0.48592,0.933016,0.120321,0.521702,0.936569,24.07,30.0,30.087608,773.296709,0.116442,90.044107
2019-07-28 09:38:46,2019-07-28--09-38-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.54,60.2,96.034989,761.1,30.2,30.0,0.155294,0.384081,0.881066,0.416735,0.486996,0.93313,0.120472,0.522669,0.936569,24.08,30.006,30.087712,773.082911,0.116442,90.019212
2019-07-28 09:39:40,2019-07-28--09-39-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.54,60.2,96.034989,761.1,30.2,30.0,0.131008,0.325501,0.780998,0.350643,0.411668,0.846064,0.101728,0.440655,0.935105,24.08,30.0,30.089304,772.689543,0.116442,89.973408
2019-07-28 09:39:49,2019-07-28--09-39-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.54,60.2,96.034989,761.1,30.2,30.0,0.130968,0.325434,0.780873,0.350618,0.411597,0.846045,0.1017,0.440649,0.935116,24.09,30.0,30.091,772.784019,0.116442,89.984409
2019-07-28 09:39:58,2019-07-28--09-39-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.022371,761.0,30.2,30.0,0.130816,0.325126,0.780452,0.350208,0.411237,0.845381,0.101636,0.440292,0.935081,24.09,30.0,30.089984,772.762499,0.116442,89.981903
2019-07-28 09:40:07,2019-07-28--09-40-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.034989,761.1,30.2,30.0,0.130808,0.325136,0.780437,0.350251,0.411208,0.845435,0.101591,0.440076,0.935078,24.09,30.0,30.0886,772.709529,0.116442,89.975735
2019-07-28 09:40:16,2019-07-28--09-40-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.034989,761.1,30.2,30.0,0.154839,0.382335,0.880358,0.416057,0.485316,0.933033,0.120021,0.520207,0.93657,24.086,30.0,30.08852,772.666061,0.116442,89.970673
2019-07-28 09:40:25,2019-07-28--09-40-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.034989,761.1,30.2,30.0,0.154844,0.382831,0.879739,0.415018,0.484753,0.932483,0.120331,0.522063,0.93657,24.098,30.0,30.087456,772.693549,0.116442,89.973874
2019-07-28 09:40:34,2019-07-28--09-40-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.022371,761.0,30.2,30.0,0.153722,0.380139,0.875283,0.412622,0.482243,0.931304,0.119295,0.517859,0.936567,24.09,30.0,30.0864,772.599036,0.116442,89.962869
2019-07-28 09:40:43,2019-07-28--09-40-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.032466,761.08,30.2,30.0,0.130736,0.3253,0.779286,0.349886,0.411408,0.844174,0.101645,0.440916,0.93501,24.098,30.0,30.085832,772.613564,0.116442,89.96456
2019-07-28 09:40:52,2019-07-28--09-40-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.034989,761.1,30.2,30.0,0.130767,0.325313,0.779937,0.350157,0.411397,0.844866,0.101656,0.440605,0.935094,24.1,30.0,30.087712,772.610651,0.116442,89.964221
2019-07-28 09:41:01,2019-07-28--09-40-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.029942,761.06,30.2,30.0,0.130765,0.325158,0.780038,0.350247,0.411267,0.844914,0.10167,0.440417,0.935038,24.098,30.0,30.0874,772.631346,0.116442,89.966631
2019-07-28 09:41:10,2019-07-28--09-41-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.032466,761.08,30.2,30.0,0.130763,0.325176,0.780087,0.350145,0.41118,0.844946,0.101567,0.440221,0.935071,24.1,30.0,30.086336,772.667582,0.105702,81.67256
2019-07-28 09:41:19,2019-07-28--09-41-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.2,96.034989,761.1,30.2,30.0,0.13082,0.325154,0.780214,0.350198,0.411245,0.845244,0.101624,0.44031,0.935063,24.1,30.0,30.08856,772.682488,0.105702,81.674136
2019-07-28 09:41:28,2019-07-28--09-41-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.18,96.003084,761.1,30.2,30.0,0.130842,0.325265,0.780497,0.35039,0.411451,0.845552,0.101655,0.440326,0.935084,24.09,30.0,30.090688,772.680857,0.105702,81.673964
2019-07-28 09:41:37,2019-07-28--09-41-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.53,60.1,95.870424,761.06,30.2,30.0,0.130632,0.324663,0.779543,0.349693,0.410561,0.844314,0.101511,0.439504,0.935031,24.096,30.0,30.088648,772.67625,0.105702,81.673477
2019-07-28 09:41:46,2019-07-28--09-41-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.526,60.1,95.875463,761.1,30.2,30.0,0.130787,0.325096,0.780259,0.350153,0.411164,0.845375,0.101657,0.440123,0.935129,24.096,30.0,30.087544,772.618897,0.105702,81.667414
2019-07-28 09:41:55,2019-07-28--09-41-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.52,60.08,95.843557,761.1,30.2,30.0,0.130928,0.325235,0.780759,0.35053,0.411426,0.8461,0.101648,0.440341,0.935086,24.102,30.0,30.086288,772.703928,0.105702,81.676402
2019-07-28 09:42:04,2019-07-28--09-41-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.52,60.0,95.715936,761.1,30.2,30.0,0.155043,0.382778,0.881171,0.415674,0.484958,0.932917,0.12021,0.520902,0.93657,24.1,30.0,30.08244,773.210688,0.105702,81.729968
2019-07-28 10:05:07,2019-07-28--10-05-00_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.133767,0.326887,0.781186,0.350183,0.411357,0.845782,0.101729,0.440565,0.935059,24.136,30.004,30.086152,773.544545,0.105702,81.765257
2019-07-28 10:05:24,2019-07-28--10-05-18_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.13376,0.326925,0.781111,0.350221,0.411367,0.845706,0.1017,0.440541,0.935092,24.15,30.0,30.0882,773.55499,0.105702,81.766361
2019-07-28 10:05:32,2019-07-28--10-05-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.154791,0.375887,0.868479,0.406486,0.474651,0.927934,0.117211,0.508218,0.936561,24.146,30.004,30.087392,773.675722,0.105702,81.779123
2019-07-28 10:05:45,2019-07-28--10-05-40_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.157422,0.382709,0.876874,0.413053,0.48294,0.931737,0.119507,0.518413,0.936569,24.15,30.0,30.085159,773.599554,0.105702,81.771072
2019-07-28 10:06:01,2019-07-28--10-05-55_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.133729,0.327314,0.780701,0.349628,0.411493,0.845189,0.101803,0.441381,0.935063,24.166,30.006,30.087144,773.547889,0.105702,81.765611
2019-07-28 10:06:10,2019-07-28--10-06-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.13372,0.327187,0.781003,0.349954,0.411481,0.845524,0.10172,0.440957,0.935094,24.16,30.01,30.085024,773.577375,0.105702,81.768728
2019-07-28 10:06:18,2019-07-28--10-06-13_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.133752,0.327115,0.780992,0.350029,0.41146,0.845662,0.101765,0.440862,0.935108,24.152,30.01,30.082849,773.591746,0.105702,81.770247
2019-07-28 10:06:27,2019-07-28--10-06-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.094635,761.04,30.2,30.0,0.133763,0.32712,0.781068,0.350134,0.411468,0.845767,0.101742,0.440743,0.935118,24.154,30.004,30.083648,773.579468,0.105702,81.768949
2019-07-28 10:06:36,2019-07-28--10-06-31_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.6,87.101502,761.1,30.2,30.0,0.133763,0.327082,0.781151,0.350129,0.411444,0.845814,0.101737,0.440752,0.935109,24.164,30.0,30.084743,773.566905,0.094962,73.459672
2019-07-28 10:06:45,2019-07-28--10-06-40_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.58,87.069596,761.1,30.2,30.0,0.133856,0.327114,0.781432,0.350343,0.411527,0.8461,0.101771,0.440934,0.935114,24.16,30.0,30.085648,773.568902,0.094962,73.459862
2019-07-28 10:06:53,2019-07-28--10-06-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.11,54.5,86.941975,761.1,30.2,30.0,0.133791,0.32705,0.781325,0.350186,0.4115,0.84591,0.101725,0.440641,0.935111,24.16,30.0,30.086032,773.594004,0.094962,73.462246
2019-07-28 10:07:02,2019-07-28--10-06-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.1,54.44,86.846259,761.1,30.2,30.0,0.133787,0.327087,0.781365,0.350232,0.411482,0.845959,0.101744,0.440773,0.935109,24.17,30.006,30.084895,773.625752,0.094962,73.465261
2019-07-28 10:07:11,2019-07-28--10-07-06_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.096,54.36,86.714086,761.06,30.2,30.0,0.13387,0.327043,0.781347,0.350232,0.411526,0.84594,0.101724,0.440549,0.935106,24.166,30.004,30.085784,773.655215,0.094962,73.468059
2019-07-28 10:07:20,2019-07-28--10-07-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.088,54.28,86.591017,761.1,30.2,30.0,0.155861,0.378369,0.872263,0.40948,0.478122,0.93007,0.117863,0.511155,0.936565,24.172,30.01,30.088032,773.645335,0.094962,73.46712
2019-07-28 10:07:29,2019-07-28--10-07-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,4.08,54.2,86.463396,761.1,30.2,30.0,0.15923,0.386857,0.883311,0.417768,0.488218,0.933721,0.120837,0.523984,0.93657,24.16,30.0,30.09108,773.64157,0.094962,73.466763
2019-07-28 10:22:11,2019-07-28--10-22-06_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,3.76,49.9,79.59957,761.06,30.2,30.0,0.137095,0.328791,0.781591,0.34993,0.411306,0.845649,0.101718,0.440578,0.935081,24.21,30.004,30.096472,773.359671,0.094962,73.439993
2019-07-28 10:22:20,2019-07-28--10-22-15_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,False,False,True,3.758,49.88,79.563481,761.02,30.2,30.0,0.162186,0.386874,0.880734,0.414969,0.485358,0.932797,0.120161,0.521195,0.936569,24.22,30.002,30.096464,773.396069,0.094962,73.443449
